species,moseq_cluster,log2_enrichment_vs_arm_expected,standardized_residual,q_value,soft_frames,expected_soft_frames,moseq_label,aligned_arm,omnibus_chi2,omnibus_p_value,omnibus_dof
Mus_musculus,24,-1.489499230783519,-284.71434314007837,0.0,69638.05844213633,195537.74441496644,end_and_enter_rear,1,28308504.904681325,0.0,378
Mus_musculus,25,-0.604044746850863,-141.02080922071934,0.0,111800.0705724254,169932.97679603196,syllable_25,1,28308504.904681325,0.0,378
Mus_musculus,26,-0.2588315991154849,-107.22583490039592,0.0,356244.99571322976,426250.4471076846,still_2,1,28308504.904681325,0.0,378
Mus_musculus,27,-1.7941681732344334,-395.03583622113325,0.0,88843.72117362574,308123.7521950717,stop_rear_start_walking,1,28308504.904681325,0.0,378
Mus_musculus,28,0.9485627791974469,628.0270628021933,0.0,880205.8165136058,456077.2242233394,mid_rear_2,1,28308504.904681325,0.0,378
Mus_musculus,29,-0.8178673435730344,-204.3280519884446,0.0,126485.0661051125,222967.64917301005,mid_rear_3,1,28308504.904681325,0.0,378
Mus_musculus,30,-0.8190960337813173,-181.3595788217324,0.0,99340.32177365648,175266.1464031257,syllable_30,1,28308504.904681325,0.0,378
Mus_musculus,31,0.3079413558189379,125.02264955119175,0.0,341776.4870815195,276084.8633326289,groom_1,1,28308504.904681325,0.0,378
Mus_musculus,32,1.468997916407638,1007.6128637603944,0.0,898856.1453614241,324696.61088652303,slow_locomotion_2,1,28308504.904681325,0.0,378
Mus_musculus,33,-2.5319592691114527,-356.6197174870262,0.0,32144.21838477543,185908.2050543216,jump_1,1,28308504.904681325,0.0,378
Mus_musculus,34,0.7666242862665507,386.92265711722996,0.0,517889.3033815409,304410.78533412534,very_slow_locomotion,1,28308504.904681325,0.0,378
Mus_musculus,35,-0.6463248870918316,-208.2078232014606,0.0,212417.2848621186,332470.4347487759,groom_2,1,28308504.904681325,0.0,378
Mus_musculus,36,-0.39614857164710376,-128.73876556769778,0.0,218436.1394162156,287459.78414520086,groom_3,1,28308504.904681325,0.0,378
Mus_musculus,37,-0.4212543050144891,-135.6601150959598,0.0,214329.180537614,287006.33646570775,groom_4,1,28308504.904681325,0.0,378
Mus_musculus,38,-5.764700802924629,-423.94604357965295,0.0,3430.820575356224,186528.78599698105,brief_fast,1,28308504.904681325,0.0,378
Mus_musculus,39,0.7639419382926255,284.590600720394,0.0,282192.33931786276,166178.86231693035,paused_in_rear,1,28308504.904681325,0.0,378
Mus_musculus,40,-0.2798763918577523,-77.02754300547855,0.0,157161.81395147173,190808.72159088828,groom_5,1,28308504.904681325,0.0,378
Mus_musculus,41,-1.5670714887714665,-298.5125384588313,0.0,68518.58576735832,203022.37968418095,jump_2,1,28308504.904681325,0.0,378
Mus_musculus,42,0.13527318080604583,42.165838018612526,0.0,202082.63020480095,183995.7115046672,groom_6,1,28308504.904681325,0.0,378
Mus_musculus,43,1.804273980239811,763.1686437292173,0.0,327415.77094901504,93747.351303991,syllable_43,1,28308504.904681325,0.0,378
Mus_musculus,44,0.8693923251489425,260.53365120383944,0.0,181360.18103886803,99272.45744427768,groom_7,1,28308504.904681325,0.0,378
Mus_musculus,45,-2.720296602587457,-192.02061777913698,0.0,7775.890042651461,51243.759606189575,idle_enter_groom,1,28308504.904681325,0.0,378
Mus_musculus,46,0.5460065562035568,125.72471048763141,0.0,109047.82484972636,74688.31402093967,syllable_46,1,28308504.904681325,0.0,378
Mus_musculus,47,0.9866997795159894,249.70961186938433,0.0,128229.019005309,64708.31477084128,groom_10,1,28308504.904681325,0.0,378
Mus_musculus,48,1.1312010611013743,301.53653192832724,0.0,140543.91672404608,64163.28666566698,groom_11,1,28308504.904681325,0.0,378
Mus_musculus,49,0.9178340936907107,87.42980695636972,0.0,18261.678820751527,9665.9625255161,syllable_49,1,28308504.904681325,0.0,378
Mus_musculus,50,-10.223513315656058,-74.66944821752534,0.0,4.671200510878639,5584.864991124094,syllable_50,1,28308504.904681325,0.0,378
Mus_musculus,52,-36.47971072564813,-9.789118386921775,1.382684508533129e-22,0.0,95.82683879416997,syllable_52,1,28308504.904681325,0.0,378
Mus_musculus,61,-8.577041020265977,-146.36342670439242,0.0,56.38919617095559,21534.88341361259,syllable_61,1,28308504.904681325,0.0,378
Mus_musculus,73,-1.5261110814379384,-3.492850288663994,0.0005054651825769565,9.940551296894482,28.629626549004435,73,1,28308504.904681325,0.0,378
Mus_musculus,94,-34.78405312287379,-5.439032831729681,5.7490382331976534e-08,0.0,29.583078145633387,94,1,28308504.904681325,0.0,378
Mus_spretus,0,-1.034444433906924,-153.96979438173494,0.0,44185.34196384999,90505.92761902556,head_low,1,28308504.904681325,0.0,378
Mus_spretus,1,-0.36017181508577084,-62.80940330017161,0.0,62968.66348533405,80825.23861048667,head_down,1,28308504.904681325,0.0,378
Mus_spretus,2,-0.7481928767574568,-112.20873963502767,0.0,45778.67944087527,76893.87707136675,sniff_floor,1,28308504.904681325,0.0,378
Mus_spretus,3,-0.39462022148367676,-63.48617800275466,0.0,53535.60088269595,70377.72195426376,step_to_stop,1,28308504.904681325,0.0,378
Mus_spretus,4,-0.45578395137871336,-64.3889078819773,0.0,41194.94572908621,56500.01666986719,turn_left,1,28308504.904681325,0.0,378
Mus_spretus,5,-1.4475111942069265,-138.18575508860326,0.0,17454.176793889266,47604.02330674615,enter_rear,1,28308504.904681325,0.0,378
Mus_spretus,6,-0.42360933784655247,-56.010055212924435,0.0,36127.012519867174,48456.40234550002,turn_right,1,28308504.904681325,0.0,378
Mus_spretus,7,-2.1656185793144815,-196.59350589699935,0.0,14264.393954228291,63998.45301174774,extend_rear,1,28308504.904681325,0.0,378
Mus_spretus,8,-2.737002700842059,-179.7181248335725,0.0,6705.359270304844,44703.54491309373,extend_rear_2,1,28308504.904681325,0.0,378
Mus_spretus,9,0.8984983725233325,182.4832198714117,0.0,83131.95479027327,44595.70475621329,still,1,28308504.904681325,0.0,378
Mus_spretus,10,-1.9492862050197146,-166.92821719296137,0.0,13139.057303870151,50740.860098489975,motionless_rear,1,28308504.904681325,0.0,378
Mus_spretus,11,-0.34235435868096675,-52.29814174875083,0.0,48342.913319431034,61290.30042565547,start_moving,1,28308504.904681325,0.0,378
Mus_spretus,12,-2.42368299963497,-141.18886398264047,0.0,5612.496757786738,30113.233104307274,syllable_12,1,28308504.904681325,0.0,378
Mus_spretus,13,-0.5017486530724249,-68.19866975606439,0.0,38067.587600307175,53900.99108057536,take_a_step,1,28308504.904681325,0.0,378
Mus_spretus,14,1.4163372220950594,502.88024843768704,0.0,242292.49686559156,90777.8677660391,curve_spine,1,28308504.904681325,0.0,378
Mus_spretus,15,-1.9221753024060548,-130.55868272057992,0.0,8299.539093159856,31454.761593986415,syllable_15,1,28308504.904681325,0.0,378
Mus_spretus,16,-6.223187799789155,-254.12431542135266,0.0,888.0373613362758,66343.3556086981,brief_walk,1,28308504.904681325,0.0,378
Mus_spretus,17,-3.1423254097222113,-216.20205525308674,0.0,6732.712717146361,59446.2259831789,slow_locomotion,1,28308504.904681325,0.0,378
Mus_spretus,18,-0.07602969838676177,-9.073649694392868,1.266052767747604e-19,29637.805891060576,31241.600107671435,leave_rear_turn_right_2,1,28308504.904681325,0.0,378
Mus_spretus,19,-0.7383670387542022,-86.1220385819512,0.0,27706.004338872077,46221.55205318725,high_rear,1,28308504.904681325,0.0,378
Mus_spretus,20,-5.585546470032362,-170.3240255901311,0.0,630.1066692605987,30257.365121991756,enter_wall_rear,1,28308504.904681325,0.0,378
Mus_spretus,21,-0.3710059300106878,-38.058702365665425,0.0,21782.27537370627,28170.020150098117,leave_rear_turn_left_2,1,28308504.904681325,0.0,378
Mus_spretus,22,-2.5865245282766045,-176.3016622575688,0.0,7448.449436887634,44739.110113022376,stopping,1,28308504.904681325,0.0,378
Mus_spretus,23,2.0071847716720614,807.4687481283657,0.0,287388.2325246034,71490.1417712269,scrunch_idle,1,28308504.904681325,0.0,378
Mus_spretus,24,-5.53622778973461,-150.784104738841,0.0,511.7553979920205,23748.329163640992,end_and_enter_rear,1,28308504.904681325,0.0,378
Mus_spretus,25,-2.0253853938394197,-108.3724742748165,0.0,5069.654554288559,20638.59476738777,syllable_25,1,28308504.904681325,0.0,378
Mus_spretus,26,0.8674816554081758,187.59070964536164,0.0,94450.72701900148,51768.70559875215,still_2,1,28308504.904681325,0.0,378
Mus_spretus,27,-4.538276796584061,-185.1223860939237,0.0,1610.5350920895048,37422.0553282839,stop_rear_start_walking,1,28308504.904681325,0.0,378
Mus_spretus,28,-0.642629550485835,-84.59909020474917,0.0,35480.52788201661,55391.20888041988,mid_rear_2,1,28308504.904681325,0.0,378
Mus_spretus,29,-2.8859063492415835,-142.29649871304437,0.0,3663.5315654301903,27079.728986577084,mid_rear_3,1,28308504.904681325,0.0,378
Mus_spretus,30,-2.2323380259359626,-114.8491680210414,0.0,4530.016566839124,21286.315583098964,syllable_30,1,28308504.904681325,0.0,378
Mus_spretus,31,1.8795646516923281,490.6807158962508,0.0,123381.59897416644,33530.888019286525,groom_1,1,28308504.904681325,0.0,378
Mus_spretus,32,-0.8956827740459101,-91.84566076603083,0.0,21195.947378685953,39434.851909141726,slow_locomotion_2,1,28308504.904681325,0.0,378
Mus_spretus,33,-7.411373745224019,-149.37978185265814,0.0,132.6341046593642,22578.808306606254,jump_1,1,28308504.904681325,0.0,378
Mus_spretus,34,-0.6815515624152747,-72.39402476877306,0.0,23051.27916354377,36971.11037414596,very_slow_locomotion,1,28308504.904681325,0.0,378
Mus_spretus,35,1.4811378902919545,360.0312617074342,0.0,112725.56549905668,40378.993555519526,groom_2,1,28308504.904681325,0.0,378
Mus_spretus,36,0.9100969231827444,164.2719819659157,0.0,65606.37267770134,34912.38786462602,groom_3,1,28308504.904681325,0.0,378
Mus_spretus,37,0.47524531336571474,72.84230507276781,0.0,48457.05748128113,34857.31601758538,groom_4,1,28308504.904681325,0.0,378
Mus_spretus,38,-6.190590659974105,-148.45232361237782,0.0,310.16646674420383,22654.178719326588,brief_fast,1,28308504.904681325,0.0,378
Mus_spretus,39,1.2254358060800772,190.12089638650087,0.0,47192.303422638,20182.652378185947,paused_in_rear,1,28308504.904681325,0.0,378
Mus_spretus,40,0.7240029708796397,99.2172528730219,0.0,38277.82844334442,23173.982809260197,groom_5,1,28308504.904681325,0.0,378
Mus_spretus,41,-3.043093358188833,-137.97589098533518,0.0,2991.465456173133,24657.348455926018,jump_2,1,28308504.904681325,0.0,378
Mus_spretus,42,0.5561431961860839,70.3089770011205,0.0,32856.85138282554,22346.53332319361,groom_6,1,28308504.904681325,0.0,378
Mus_spretus,43,-1.2718830064614535,-62.51586029868329,0.0,4715.052458566607,11385.745312996782,syllable_43,1,28308504.904681325,0.0,378
Mus_spretus,44,0.776084886283926,78.23240178850303,0.0,20646.957384643316,12056.777085794192,groom_7,1,28308504.904681325,0.0,378
Mus_spretus,45,-1.6187574366965536,-53.202141703462296,0.0,2026.5106931176028,6223.625389314528,idle_enter_groom,1,28308504.904681325,0.0,378
Mus_spretus,46,-0.16338339013173236,-10.197678766955715,2.2563083186522418e-24,8099.753709819213,9070.998907926942,syllable_46,1,28308504.904681325,0.0,378
Mus_spretus,47,1.768248290577935,213.32869596554076,0.0,26770.61346026685,7858.914213213207,groom_10,1,28308504.904681325,0.0,378
Mus_spretus,48,1.2500058282944684,121.6822707146913,0.0,18534.390531859943,7792.719796969731,groom_11,1,28308504.904681325,0.0,378
Mus_spretus,49,2.260490426151524,129.90917076517633,0.0,5625.005985603138,1173.9445007211875,syllable_49,1,28308504.904681325,0.0,378
Mus_spretus,50,-39.303110347823555,-26.043992930770216,1.9179258914698181e-149,0.0,678.289567779009,syllable_50,1,28308504.904681325,0.0,378
Mus_spretus,52,-33.43816152960022,-3.411495557693405,0.0006817104024843736,0.0,11.638301941161838,syllable_52,1,28308504.904681325,0.0,378
Mus_spretus,61,4.958297657037369,1538.7549703583359,0.0,81309.50286929506,2615.441337616048,syllable_61,1,28308504.904681325,0.0,378
Mus_spretus,73,-31.69524060476786,-1.864700429204123,0.06426830727390906,0.0,3.47710769167404,73,1,28308504.904681325,0.0,378
Mus_spretus,94,-31.742503927069748,-1.8954961630473142,0.06007470074979419,0.0,3.592905705127091,94,1,28308504.904681325,0.0,378
Peromyscus_californicus,0,0.3938904623733676,143.3445755369142,0.0,273945.7566802107,208493.1224880105,head_low,1,28308504.904681325,0.0,378
Peromyscus_californicus,1,-0.009579397901915521,-2.855640162468675,0.0044782157887395336,184960.0861127166,186192.29499169797,head_down,1,28308504.904681325,0.0,378
Peromyscus_californicus,2,0.9079181733993199,368.8279897417425,0.0,332366.3689324446,177135.85123731033,sniff_floor,1,28308504.904681325,0.0,378
Peromyscus_californicus,3,1.4590312978425601,704.3258376536402,0.0,445719.9776032454,162124.97225157372,step_to_stop,1,28308504.904681325,0.0,378
Peromyscus_californicus,4,-1.2668257338892117,-210.8442788373462,0.0,54089.22270615429,130155.72798404166,turn_left,1,28308504.904681325,0.0,378
Peromyscus_californicus,5,0.5215568272140036,144.21844657905956,0.0,157420.98236674207,109662.55717519589,enter_rear,1,28308504.904681325,0.0,378
Peromyscus_californicus,6,-1.3126836002811013,-199.60388293468384,0.0,44937.48242446513,111626.13207032536,turn_right,1,28308504.904681325,0.0,378
Peromyscus_californicus,7,1.3740438859972663,611.2578589448344,0.0,382131.29923803377,147429.42980473442,extend_rear,1,28308504.904681325,0.0,378
Peromyscus_californicus,8,-0.18150509766634187,-37.93671886461046,0.0,90806.76291042338,102980.89760978993,extend_rear_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,9,0.0292802169175188,6.571555603525045,5.369756242376083e-11,104838.78152863488,102732.47265433017,still,1,28308504.904681325,0.0,378
Peromyscus_californicus,10,1.3017507259719379,500.9639679263737,0.0,288163.2208125308,116888.7015245353,motionless_rear,1,28308504.904681325,0.0,378
Peromyscus_californicus,11,0.3190302440001919,92.9959231461466,0.0,176134.37908711613,141190.81976335563,start_moving,1,28308504.904681325,0.0,378
Peromyscus_californicus,12,0.43625563219390956,92.9970049728304,0.0,93863.79879415072,69370.06407530089,syllable_12,1,28308504.904681325,0.0,378
Peromyscus_californicus,13,0.3790337681048763,105.8784788522341,0.0,161477.49139004236,124168.50731470968,take_a_step,1,28308504.904681325,0.0,378
Peromyscus_californicus,14,-2.684542362359854,-386.1631929840892,0.0,32528.71530797421,209119.57483066103,curve_spine,1,28308504.904681325,0.0,378
Peromyscus_californicus,15,0.362922940665718,76.9946063988726,0.0,93186.24218140949,72460.46346767212,syllable_15,1,28308504.904681325,0.0,378
Peromyscus_californicus,16,-6.9038176922154895,-387.6716167584504,0.0,1276.309300007786,152831.24245093344,brief_walk,1,28308504.904681325,0.0,378
Peromyscus_californicus,17,-2.283716860603622,-294.0597353875935,0.0,28123.65237183883,136942.73514915566,slow_locomotion,1,28308504.904681325,0.0,378
Peromyscus_californicus,18,-1.0861852865170056,-141.9140650586049,0.0,33897.96497988855,71969.4160297289,leave_rear_turn_right_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,19,-1.3398917709431573,-197.4007912722594,0.0,42064.10182068116,106477.8403728036,high_rear,1,28308504.904681325,0.0,378
Peromyscus_californicus,20,-1.1443091758638086,-144.5710635203462,0.0,31533.66353737879,69702.09243198522,enter_wall_rear,1,28308504.904681325,0.0,378
Peromyscus_californicus,21,-0.8059737873986621,-109.03581594308388,0.0,37117.57387321256,64893.59996802566,leave_rear_turn_left_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,22,-0.3583185085729657,-70.60396616824164,0.0,80396.55360278909,103062.82704557503,stopping,1,28308504.904681325,0.0,378
Peromyscus_californicus,23,-2.067171620896838,-308.9783023034797,0.0,39298.882761965615,164687.58762117117,scrunch_idle,1,28308504.904681325,0.0,378
Peromyscus_californicus,24,-1.7472545980989675,-164.22626136566822,0.0,16295.651393115722,54707.61342884408,end_and_enter_rear,1,28308504.904681325,0.0,378
Peromyscus_californicus,25,-0.060367858016584716,-8.935606994690835,4.443329845359355e-19,45595.53306639092,47543.90325604311,syllable_25,1,28308504.904681325,0.0,378
Peromyscus_californicus,26,0.04178327172025241,10.147828047404964,3.755182892995771e-24,122760.891587968,119256.48807092568,still_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,27,-6.685809279637207,-290.75827229982986,0.0,837.3619214683243,86206.96313014602,stop_rear_start_walking,1,28308504.904681325,0.0,378
Peromyscus_californicus,28,-3.246714477496734,-319.58038585019005,0.0,13443.028149301268,127601.43342740204,mid_rear_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,29,-1.8146668976760298,-178.76348447033726,0.0,17733.31199244551,62381.96106122989,mid_rear_3,1,28308504.904681325,0.0,378
Peromyscus_californicus,30,0.10592276631030523,16.869914580343693,8.719055260186697e-64,52771.70622316952,49036.01917508616,syllable_30,1,28308504.904681325,0.0,378
Peromyscus_californicus,31,-3.172839339676395,-247.10805275113094,0.0,8565.24819946437,77243.11243308306,groom_1,1,28308504.904681325,0.0,378
Peromyscus_californicus,32,-2.6440837359910234,-253.1860620921756,0.0,14532.703341320776,90843.72289954727,slow_locomotion_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,33,1.5995161755503138,463.0661496190273,0.0,157622.44993145586,52013.45778939877,jump_1,1,28308504.904681325,0.0,378
Peromyscus_californicus,34,2.4852931125844075,1342.293325071749,0.0,476897.42637922533,85168.14805988681,very_slow_locomotion,1,28308504.904681325,0.0,378
Peromyscus_californicus,35,-0.15624443082827197,-31.304747063460415,5.01246784003525e-215,83471.06204446655,93018.68585614923,groom_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,36,-1.3628213200708421,-173.32668612955175,0.0,31271.17265314112,80425.59146013616,groom_3,1,28308504.904681325,0.0,378
Peromyscus_californicus,37,-0.8165884195694569,-122.47745765692652,0.0,45592.252061543215,80298.72572158457,groom_4,1,28308504.904681325,0.0,378
Peromyscus_californicus,38,-2.5007578283286027,-188.08239422982436,0.0,9220.615531209563,52187.08412642081,brief_fast,1,28308504.904681325,0.0,378
Peromyscus_californicus,39,0.02465945229357079,3.717254247826733,0.0002145663062148827,47295.10397118805,46493.57589185675,paused_in_rear,1,28308504.904681325,0.0,378
Peromyscus_californicus,40,-3.218741206671765,-206.23272974733445,0.0,5734.264726869924,53384.52589231807,groom_5,1,28308504.904681325,0.0,378
Peromyscus_californicus,41,0.8150359531681979,180.97473961041516,0.0,99933.55836043984,56801.66710727415,jump_2,1,28308504.904681325,0.0,378
Peromyscus_californicus,42,0.1404044687976005,23.191197865528636,6.734606016074398e-119,56740.195223583774,51478.37972499393,groom_6,1,28308504.904681325,0.0,378
Peromyscus_californicus,43,-9.634662316576376,-161.7489256167721,0.0,32.995432022531425,26228.664294259044,syllable_43,1,28308504.904681325,0.0,378
Peromyscus_californicus,44,-2.399220944376184,-135.06416432982618,0.0,5265.122385249389,27774.480278689523,groom_7,1,28308504.904681325,0.0,378
Peromyscus_californicus,45,-0.15932134894596559,-12.518979327274021,6.649342293931077e-36,12838.00819283123,14336.99565044927,idle_enter_groom,1,28308504.904681325,0.0,378
Peromyscus_californicus,46,-1.8554788733618441,-104.60897011998348,0.0,5774.508528485221,20896.320673713053,syllable_46,1,28308504.904681325,0.0,378
Peromyscus_californicus,47,-4.380852224042911,-128.09318938893207,0.0,868.979100948045,18104.113252951032,groom_10,1,28308504.904681325,0.0,378
Peromyscus_californicus,48,-3.6652991389930722,-123.42311594805246,0.0,1414.9424831113602,17951.625113257385,groom_11,1,28308504.904681325,0.0,378
Peromyscus_californicus,49,-1.149484709398259,-28.56094482472974,2.53180430817346e-179,1219.0819422555796,2704.346124303323,syllable_49,1,28308504.904681325,0.0,378
Peromyscus_californicus,50,-40.50702595379505,-39.52891770667357,0.0,0.0,1562.5353350619712,syllable_50,1,28308504.904681325,0.0,378
Peromyscus_californicus,52,-3.803214641631155,-4.806970537459897,1.6404673364440463e-06,1.9205368413663764,26.810463977400538,syllable_52,1,28308504.904681325,0.0,378
Peromyscus_californicus,61,-42.454107156434354,-77.62110957977646,0.0,0.0,6025.036652396664,syllable_61,1,28308504.904681325,0.0,378
Peromyscus_californicus,73,0.14187573234809484,0.29246871392848794,0.7752138261395426,8.837749801636317,8.010006183416037,73,1,28308504.904681325,0.0,378
Peromyscus_californicus,94,-32.946419532815206,-2.8769364224392144,0.0041967899347259705,0.0,8.276763179757346,94,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,0,0.05289896213280074,15.662536832263948,3.133940494855496e-55,182444.31240040393,175875.82785175223,head_low,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,1,0.134397048893902,38.69359256777622,0.0,172398.57398836123,157063.80925426286,head_down,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,2,0.47327111154508045,150.08106701524665,0.0,207438.65623215583,149424.18295058294,sniff_floor,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,3,0.2547239536346823,71.4136374546859,0.0,163171.34242239868,136761.6512713871,step_to_stop,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,4,-1.1876699048207295,-185.88439810534913,0.0,48200.71054704438,109793.772262954,turn_left,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,5,-0.39177096010444173,-72.32863684074258,0.0,70507.93240352353,92506.61507377442,enter_rear,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,6,-1.0835053126719394,-162.0585773261546,0.0,44433.72244661114,94163.00237379037,turn_right,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,7,0.8623382972651206,288.46511892398456,0.0,226093.6165831103,124365.12392925832,extend_rear,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,8,0.5513338378257409,137.18265111312863,0.0,127303.14028116484,86870.25453839544,extend_rear_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,9,0.287207510327194,64.84526879106679,0.0,105749.96636329163,86660.69393428952,still,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,10,1.233304642736601,424.2429132754564,0.0,231818.79637069436,98602.27954678077,motionless_rear,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,11,-1.5259463062306227,-225.27146573798015,0.0,41358.5468212218,119102.50091043499,start_moving,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,12,0.3467080025862907,65.71460812505308,0.0,74414.23565503913,58517.601452653376,syllable_12,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,13,-0.9763330744445662,-159.14377816698672,0.0,53237.82940318345,104743.2105025274,take_a_step,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,14,-2.1672192010388116,-326.49541127144295,0.0,39274.54131721487,176404.27609531317,curve_spine,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,15,0.3937190139429868,77.57595062232227,0.0,80303.92295731764,61124.529417661404,syllable_15,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,16,-1.569543857032449,-238.08528300095907,0.0,43435.69594715061,128921.86066816418,brief_walk,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,17,0.21138106792880246,53.631837716749786,0.0,133747.43466745448,115518.99950093564,slow_locomotion,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,18,-1.4400741395853278,-155.5862783529735,0.0,22374.68283751327,60710.30292600478,leave_rear_turn_right_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,19,0.012966412585925373,2.7057347940991736,0.007072527846029729,90631.0338753993,89820.124999617,high_rear,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,20,0.09484480346791414,16.476800788408756,6.236487844749352e-61,62793.019536535685,58797.68628905113,enter_wall_rear,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,21,-1.1502907360907937,-128.55785844201813,0.0,24662.90744397347,54741.44892867282,leave_rear_turn_left_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,22,1.2462359581836218,404.60478661209225,0.0,206239.0394537543,86939.36668546381,stopping,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,23,-0.7196203516127119,-146.38475559499472,0.0,84362.2157293128,138923.36334234278,scrunch_idle,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,24,0.5207983047019106,93.39413912217641,0.0,66212.21277286217,46148.98892957437,end_and_enter_rear,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,25,-0.5328275705137294,-61.84202950427879,0.0,27721.209398097457,40105.99124170654,syllable_25,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,26,1.6297303879566587,664.3382935223391,0.0,311310.7864433368,100599.64240486066,still_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,27,-0.847679480509351,-119.8191936291681,0.0,40409.159464542514,72720.48509883964,stop_rear_start_walking,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,28,-2.1673163118529155,-255.04445566033309,0.0,23963.086435071957,107639.07927181204,mid_rear_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,29,-1.3299851169233283,-138.14889543755635,0.0,20931.87007499114,52622.73840850793,mid_rear_3,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,30,-0.6048705930974024,-69.65252986665756,0.0,27198.5301845306,41364.67603370762,syllable_30,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,31,-0.9561896775709291,-123.69604480187097,0.0,33583.999248974564,65158.9663145636,groom_1,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,32,-3.212345362149879,-246.95754227465986,0.0,8267.934635971747,76631.8561467745,slow_locomotion_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,33,-0.22818040463376982,-30.642689607923646,4.098927052025197e-206,37457.69085085435,43876.3151464084,jump_1,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,34,-1.4768618982422352,-171.73991960944142,0.0,25811.419788928357,71844.18539990245,very_slow_locomotion,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,35,0.15045135847192406,30.78972775943498,4.4704311450336956e-208,87091.34396851082,78466.56132061669,groom_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,36,-0.0020407932259851494,-0.3681897326500743,0.7192705891383697,67747.66706173825,67843.56869772369,groom_3,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,37,-0.16646428790310125,-28.362440200716044,7.226102063247057e-177,60354.871644491206,67736.55021899632,groom_4,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,38,2.098599253803811,688.8121563258412,0.0,188546.63127948175,44022.778854161515,brief_fast,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,39,0.5741563601157686,96.80343101334121,0.0,58390.96563548703,39219.98026692129,paused_in_rear,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,40,-0.48922623447277996,-61.02996084219553,0.0,32081.749243051607,45032.88920872997,groom_5,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,41,-0.4677691801158374,-60.61627042993894,0.0,34646.78564207348,47915.44251741909,jump_2,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,42,0.22641710429013262,35.410260055275906,1.5008629415374565e-274,50803.96756827163,43424.94631265743,groom_6,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,43,-4.323120249524163,-141.31484386563392,0.0,1105.3548614730323,22125.372727648493,syllable_43,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,44,-0.45922350841927495,-41.729352568763076,0.0,17041.9902083973,23429.35658440048,groom_7,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,45,1.3257870784428731,165.695967792415,0.0,30316.164368471065,12094.072690933666,idle_enter_groom,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,46,-0.2203733346578946,-18.807422299989597,7.744644151552165e-79,15130.220645547275,17627.237069924497,syllable_46,1,28308504.904681325,0.0,378
Peromyscus_gossypinus,47,-1.9347605237109968,-91.2553465722144,0.0,3994.5763533327126,15271.851022653009,groom_10,1,28308504.904681325,0.0,378
