species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Mus_musculus,1,1,870384.7929488282,0.0535898567125397,0.0400574498068412,0.4198893722981739,head_down
Mus_musculus,1,2,500294.1562857056,0.0308032635297296,0.0378045809489102,-0.295477845132211,sniff_floor
Mus_musculus,1,3,670230.8303810154,0.0412663162952995,0.0342371555238016,0.2694018070334244,step_to_stop
Mus_musculus,1,4,515910.5450580056,0.0317647693412449,0.0277448389479136,0.195208107999638,turn_left
Mus_musculus,1,5,349907.4495207606,0.0215439082051726,0.0228871192896641,-0.0872558962310803,enter_rear
Mus_musculus,1,6,423382.9840875555,0.0260678192399364,0.0237744585481498,0.1328574060194681,turn_right
Mus_musculus,1,7,295730.1200702722,0.0182081935352468,0.0297637467758214,-0.7089683218878805,extend_rear
Mus_musculus,1,8,179830.43426601472,0.0110722145916859,0.0208366905515363,-0.9121822851080568,extend_rear_2
Mus_musculus,1,9,546757.4033231577,0.0336640197967371,0.022562401078726,0.5772868303135619,still
Mus_musculus,1,10,205699.9668134829,0.0126650095872674,0.0235112544512586,-0.8925032948418947,motionless_rear
Mus_musculus,1,11,584448.0278145343,0.0359846430225358,0.0319643682940132,0.1709167590487905,start_moving
Mus_musculus,1,12,147492.1135565204,0.009081134339382,0.0140684841888752,-0.6315224139278539,syllable_12
Mus_musculus,1,13,881824.3324859899,0.0542941926449001,0.0270332803071473,1.0060612836862337,take_a_step
Mus_musculus,1,14,1190112.748124915,0.0732756042619999,0.0491506315762137,0.576122995340578,curve_spine
Mus_musculus,1,15,172609.84429616443,0.0106276406687508,0.014815018687783,-0.4792390529673046,syllable_15
Mus_musculus,1,16,33899.46740460865,0.0020872005296526,0.0303697207725121,-3.8629918798468617,brief_walk
Mus_musculus,1,17,43118.153313342285,0.0026547978279156,0.027529556850223,-3.3743069916116326,slow_locomotion
Mus_musculus,1,18,278886.91518910986,0.0171711522823736,0.0156704662802541,0.1319387392689895,leave_rear_turn_right_2
