species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Mus_caroli,2,5,23580.095342454424,0.024847818807178172,0.023451399746048342,0.08344517900307598,enter_rear
Mus_caroli,2,6,21887.639778390083,0.02306437270213397,0.026279702800546055,-0.1882829052365915,turn_right
Mus_caroli,2,7,3790.833939050212,0.003994638421840097,0.023833783952666693,-2.5768711907152277,extend_rear
Mus_caroli,2,8,9134.507301722097,0.009625600703886353,0.01763438337878145,-0.8734426472102705,extend_rear_2
Mus_caroli,2,9,13430.462591989257,0.014152517033359766,0.024648901613166296,-0.8004646996584042,still
Mus_caroli,2,10,1250.1686756317154,0.0013173807942403915,0.016897503175684246,-3.681065757613356,motionless_rear
Mus_caroli,2,11,212714.65788975093,0.22415071695487312,0.042130944759894096,2.411516941009793,start_moving
Mus_caroli,2,12,5106.445147266871,0.005380980098907193,0.011464369274883191,-1.0912161093868826,leave_rear_turn_right
Mus_caroli,2,13,32945.42316061137,0.034716649501701,0.03435619147361984,0.01505760362411024,take_a_step
Mus_caroli,2,14,84216.85414950835,0.08874455773085596,0.06941183880562808,0.35447690055192144,curve_spine
Mus_caroli,2,15,6862.828059364241,0.007231790442207389,0.012744230421561972,-0.8174194787450406,leave_rear_turn_left
Mus_caroli,2,16,949.1163599966036,0.0010001431715020927,0.017884303409966176,-4.160415483600852,brief_walk
Mus_caroli,2,17,1040.6428344463368,0.0010965903325571283,0.017462096356820934,-3.993130202315845,slow_locomotion
Mus_caroli,2,18,39549.90338531716,0.041676202699249654,0.019430739064254514,1.1008830572941015,leave_rear_turn_right_2
Mus_caroli,2,19,14875.491281639264,0.015675233991460924,0.027835185886624505,-0.8284227387584486,high_rear
Mus_caroli,2,20,7331.609462576255,0.007725774677555879,0.009911856987303822,-0.3594757698403679,enter_wall_rear
Mus_caroli,2,21,31410.45270115169,0.033099155284773245,0.016183347652003455,1.032284327455882,leave_rear_turn_left_2
Mus_caroli,2,22,19026.556519091955,0.020049470625326218,0.01993118357480233,0.008536760717667567,stopping
Mus_caroli,2,23,28995.617880386235,0.030554493051469532,0.04476507848228931,-0.5509891710412809,scrunch_idle
Mus_caroli,2,24,8835.370521924555,0.00931038160086646,0.008457368189545029,0.1386315127696648,end_and_enter_rear
Mus_caroli,2,25,3167.7296162406574,0.003338034490164489,0.009207616985881323,-1.4638289607780481,mid_rear
Mus_caroli,2,26,3729.3418876024775,0.003929840407656328,0.02360235103334481,-2.5863879434102275,still_2
Mus_caroli,2,27,34996.02925304981,0.03687750118146789,0.013416974814670387,1.4586814847997145,stop_rear_start_walking
Mus_caroli,2,28,38908.07961282227,0.04099987291459525,0.04318116061059329,-0.07478258233374918,mid_rear_2
Mus_caroli,2,29,17639.75939699917,0.01858811590594827,0.012102261443192942,0.619103889466454,mid_rear_3
Mus_caroli,2,30,4311.19101422574,0.0045429711631295505,0.008922034512126331,-0.9737365809387696,mid_rear_4
Mus_caroli,2,31,25141.439472478934,0.026493104607556196,0.02172565518244134,0.28621723137206284,groom_1
Mus_caroli,2,32,12763.875712065676,0.013450092816195455,0.034270983571263666,-1.3493714690036376,slow_locomotion_2
Mus_caroli,2,33,2964.718845230799,0.0031241093647271703,0.006767273207908814,-1.1151296757709719,jump_1
Mus_caroli,2,34,5495.7983790562885,0.005791265910520272,0.016640496954143852,-1.5227478730337631,very_slow_locomotion
Mus_caroli,2,35,3892.101371238973,0.004101350238291668,0.020018789978982026,-2.2871839199614965,groom_2
Mus_caroli,2,36,5345.732949631851,0.005633132597426904,0.017230361213409588,-1.6129436097509626,groom_3
Mus_caroli,2,37,7262.567264198053,0.007653020602119124,0.016859500103994448,-1.1394605714442736,groom_4
Mus_caroli,2,38,2374.473951734408,0.002502131465466738,0.006297115409316486,-1.3315335156437587,brief_fast
Mus_caroli,2,39,10858.24161999512,0.01144200718529054,0.011957200310493793,-0.0635394773034297,paused_in_rear
Mus_caroli,2,40,11618.446092309645,0.012243082105054271,0.01160799645073193,0.07684780812425697,groom_5
Mus_caroli,2,41,12886.117943772502,0.013578907088568968,0.00883372720527072,0.620273181305934,jump_2
Mus_caroli,2,42,11563.020149620526,0.012184676328438233,0.012387155874871613,-0.023777050665432155,groom_6
Mus_caroli,2,43,4894.270281202259,0.005157398194303155,0.011291136998855773,-1.1304754273537325,very_fast
Mus_caroli,2,44,11708.804493048548,0.012338298393905501,0.008633185446083932,0.5151785585602041,groom_7
Mus_caroli,2,45,379.8658001559545,0.0004002883125041866,0.001980982452708621,-2.3071047029901193,idle_enter_groom
Mus_caroli,2,46,5772.078392971383,0.006082399412149803,0.005638575548418596,0.10930981057953566,groom_9
Mus_caroli,2,47,9200.460255629372,0.009695099449531187,0.006012915450013826,0.6891910247870846,groom_10
Mus_caroli,2,48,8715.881079315366,0.009184468114249708,0.00627466080249054,0.5496587036852679,groom_11
Mus_caroli,2,49,1955.939949365612,0.0020610960538422983,0.0009031806159642048,1.1903253122915807,groom_12
Mus_caroli,2,51,3.3781805213332743,3.559799749447944e-06,1.4275265507881752e-06,1.318278508342479,unnamed_51
Mus_caroli,2,52,0.1166499491632254,1.2292133507432496e-07,2.5271078128817684e-06,-4.361679968001662,unnamed_52
Mus_caroli,2,55,0.1150560140490463,1.212417061189571e-07,6.623208771674871e-07,-2.4496442754176195,unnamed_55
Mus_caroli,2,56,0.2228891143344618,2.3487217700531356e-07,3.0865438935960555e-07,-0.39411648641285507,unnamed_56
Mus_caroli,2,61,0.3620082182969939,3.8147066346920105e-07,0.0010947135251613783,-11.486693648237718,unnamed_61
Mus_caroli,2,62,0.1166499491632254,1.2292133507432496e-07,6.108784789408859e-07,-2.313150074074004,unnamed_62
Mus_caroli,2,81,1.769673065936388,1.8648150082396482e-06,5.079936824876843e-07,1.87615006002317,unnamed_81
Mus_caroli,2,89,1.688609324711969,1.779393082478822e-06,1.6718779423645303e-07,3.411843818403258,unnamed_89
Mus_musculus,1,0,3028368.104659162,0.04317025759193208,0.040573731923181575,0.08949169521329839,head_low
Mus_musculus,1,1,3518099.386483277,0.05015151774806942,0.04248248924878019,0.2394250592389397,head_down
Mus_musculus,1,2,1789235.5902997933,0.025506067511098744,0.030048559373321234,-0.23645534161948453,sniff_floor
Mus_musculus,1,3,2752013.231635773,0.03923073946107787,0.033851374359223356,0.2127701209343572,step_to_stop
Mus_musculus,1,4,2598976.981219727,0.03704916373347732,0.03130655107045301,0.2429763979326923,turn_left
Mus_musculus,1,5,1769996.9781108743,0.02523181556575923,0.023451399746048342,0.10556998417538681,enter_rear
Mus_musculus,1,6,2102516.329523517,0.02997197447599897,0.026279702800546055,0.1896651678040661,turn_right
Mus_musculus,1,7,1446893.4864972404,0.020625882442783374,0.023833783952666693,-0.20855217420216143,extend_rear
Mus_musculus,1,8,1028410.9081634908,0.014660293029591095,0.01763438337878145,-0.26647718963596767,extend_rear_2
Mus_musculus,1,9,2159937.899939517,0.030790535463475422,0.024648901613166296,0.3209635971357598,still
Mus_musculus,1,10,849396.5529309447,0.01210839195252159,0.016897503175684246,-0.4808028038978535,motionless_rear
Mus_musculus,1,11,2752868.2254120484,0.03924292764305764,0.042130944759894096,-0.10244759273248374,start_moving
Mus_musculus,1,12,712187.2209473692,0.010152433495346338,0.011464369274883191,-0.1753314088607504,leave_rear_turn_right
